scope,itemId,tcg,name,edition,language,variant,quantity,unitPurchaseValue,status,source,pricingMode,marketUnit,marketTotal,deltaTotal,recoveryRate,matchConfidence,matchReason,productId,productName,productKind,categoryName,productUrl,listingLanguage,listingCondition,liveSampleSize,liveValidListings,liveRawListings,liveLow,scrapeSampleSize,scrapeValidListings,scrapeRawListings,scrapeLow,scrapeProductUrl,scrapeStatus,scrapeReason,fallbackPriceGuideUnit,fallbackUsed,fallbackReason,scryfallResolverStatus,scryfallCardmarketId,scryfallSet,scryfallCollectorNumber,riftboundImageStatus,riftboundImageCode,riftboundExpectedExpansions,riftboundVersionTarget,riftboundImageHeuristic,candidate1Id,candidate1Name,candidate1Score,candidate1Price,candidate1FoilPrice,candidate1Url,candidate2Id,candidate2Name,candidate2Score,candidate2Price,candidate2FoilPrice,candidate2Url,candidate3Id,candidate3Name,candidate3Score,candidate3Price,candidate3FoilPrice,candidate3Url,candidate4Id,candidate4Name,candidate4Score,candidate4Price,candidate4FoilPrice,candidate4Url,candidate5Id,candidate5Name,candidate5Score,candidate5Price,candidate5FoilPrice,candidate5Url
collection,stock-magic-the-gathering-swords-to-plowshares-fourth-edition-black-bordered-japones-nonfoil,Magic The Gathering,Swords to Plowshares,Fourth Edition: Black Bordered,Japonés,Non-foil,4.0,51.43,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,62.6,250.4,44.68,121.72,100.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,251220,Swords to Plowshares,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=251220&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,japanese,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=251220&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,62.6,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,251220,4bb,52,,,,,,251220,Swords to Plowshares,100.0,62.6,62.6,https://www.cardmarket.com/en/Magic/Products?idProduct=251220&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-intuition-tempest-japones-nonfoil,Magic The Gathering,Intuition,Tempest,Japonés,Non-foil,2.0,100.0,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,308.73,617.46,417.46,308.73,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,8805,Intuition,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=8805&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,japanese,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=8805&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,308.73,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,8805,tmp,70,,,,,,8805,Intuition,102.0,308.73,308.73,https://www.cardmarket.com/en/Magic/Products?idProduct=8805&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-the-one-ring-the-lord-of-the-rings-tales-of-middle-earth-ingles-nonfoil,Magic The Gathering,The One Ring,The Lord of the Rings: Tales of Middle-earth,Inglés,Non-foil,3.0,65.04,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,77.85,233.55,38.43,119.7,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,701676,The One Ring,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=701676&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=701676&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,77.85,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,701676,ltr,246,,,,,,701676,The One Ring,102.0,77.85,77.85,https://www.cardmarket.com/en/Magic/Products?idProduct=701676&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-solitude-modern-horizons-2-extras-ingles-nonfoil,Magic The Gathering,Solitude,Modern Horizons 2: Extras,Inglés,Non-foil,4.0,48.06,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,40.02,160.08,-32.16,83.27,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,566529,Solitude,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=566529&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=566529&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,40.02,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,566529,mh2,307,,,,,,566529,Solitude,102.0,40.02,40.02,https://www.cardmarket.com/en/Magic/Products?idProduct=566529&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-endurance-modern-horizons-2-extras-espanol-nonfoil,Magic The Gathering,Endurance,Modern Horizons 2: Extras,Español,Non-foil,4.0,46.95,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,11.21,44.84,-142.96,23.88,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,566828,Endurance,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=566828&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,spanish,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=566828&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,11.21,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,566828,mh2,317,,,,,,566828,Endurance,102.0,11.21,11.21,https://www.cardmarket.com/en/Magic/Products?idProduct=566828&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-force-of-negation-double-masters-2022-extras-ingles-nonfoil,Magic The Gathering,Force of Negation,Double Masters 2022: Extras,Inglés,Non-foil,4.0,44.01,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,61.32,245.28,69.24,139.33,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,664916,Force of Negation,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=664916&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=664916&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,61.32,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,664916,2x2,346,,,,,,664916,Force of Negation,102.0,61.32,61.32,https://www.cardmarket.com/en/Magic/Products?idProduct=664916&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-scalding-tarn-modern-horizons-2-extras-ingles-nonfoil,Magic The Gathering,Scalding Tarn,Modern Horizons 2: Extras,Inglés,Non-foil,4.0,43.53,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,30.26,121.04,-53.08,69.52,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,564660,Scalding Tarn,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=564660&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=564660&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,30.26,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,564660,mh2,478,,,,,,564660,Scalding Tarn,102.0,30.26,30.26,https://www.cardmarket.com/en/Magic/Products?idProduct=564660&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-misty-rainforest-modern-horizons-2-extras-ingles-nonfoil,Magic The Gathering,Misty Rainforest,Modern Horizons 2: Extras,Inglés,Non-foil,4.0,42.81,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,27.97,111.88,-59.36,65.34,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,564659,Misty Rainforest,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=564659&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=564659&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,27.97,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,564659,mh2,477,,,,,,564659,Misty Rainforest,102.0,27.97,27.97,https://www.cardmarket.com/en/Magic/Products?idProduct=564659&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-prismatic-vista-modern-horizons-retro-frame-cards-ingles-nonfoil,Magic The Gathering,Prismatic Vista,Modern Horizons: Retro Frame Cards,Inglés,Non-foil,3.0,53.52,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,32.19,96.57,-63.99,60.15,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,374523,Prismatic Vista,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=374523&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=374523&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,32.19,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,374523,mh1,244,,,,,,374523,Prismatic Vista,102.0,32.19,32.19,https://www.cardmarket.com/en/Magic/Products?idProduct=374523&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-orcish-bowmasters-the-lord-of-the-rings-tales-of-middle-earth-ingles-nonfoil,Magic The Gathering,Orcish Bowmasters,The Lord of the Rings: Tales of Middle-earth,Inglés,Non-foil,4.0,38.95,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,30.84,123.36,-32.44,79.18,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,715917,Orcish Bowmasters,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=715917&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=715917&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,30.84,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,715917,ltr,103,,,,,,715917,Orcish Bowmasters,102.0,30.84,30.84,https://www.cardmarket.com/en/Magic/Products?idProduct=715917&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-wrenn-and-six-double-masters-2022-extras-ingles-nonfoil,Magic The Gathering,Wrenn and Six,Double Masters 2022: Extras,Inglés,Non-foil,4.0,38.51,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,62.0,248.0,93.96,161.0,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,664276,Wrenn and Six,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=664276&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=664276&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,62.0,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,664276,2x2,574,,,,,,664276,Wrenn and Six,102.0,62.0,62.0,https://www.cardmarket.com/en/Magic/Products?idProduct=664276&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-riftbound-baited-hook-origins-ingles-foil,Riftbound,Baited Hook,Origins,Inglés,Foil,3.0,50.21,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,35.0,105.0,-45.63,69.71,161.03,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,847425,Baited Hook,single,Riftbound Single,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Baited+Hook,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Baited+Hook,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,35.0,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,,,,,resolved,OGN-242,6286,base,False,847425,Baited Hook,161.03,35.0,35.0,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Baited+Hook,848216,Origins: Uncommon Set,76.62,35.98,35.98,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Origins%3A+Uncommon+Set,862274,"Origins Booster Box (Chinese, Jumbo)",65.49,55.72,55.72,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Origins+Booster+Box+%28Chinese%2C+Jumbo%29,848217,Origins: Rare Set,64.12,83.12,83.12,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Origins%3A+Rare+Set,862272,"Origins Booster Box (Chinese, Slim)",60.37,36.93,36.93,https://www.cardmarket.com/en/Riftbound/Products/Search?searchString=Origins+Booster+Box+%28Chinese%2C+Slim%29
collection,stock-magic-the-gathering-stifle-scourge-japones-nonfoil,Magic The Gathering,Stifle,Scourge,Japonés,Non-foil,1.0,150.0,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,10.32,10.32,-139.68,6.88,100.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,267262,Stifle,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=267262&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,japanese,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=267262&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,10.32,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,267262,cns,108,,,,,,267262,Stifle,100.0,10.32,10.32,https://www.cardmarket.com/en/Magic/Products?idProduct=267262&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-psychic-frog-modern-horizons-3-extras-ingles-nonfoil,Magic The Gathering,Psychic Frog,Modern Horizons 3: Extras,Inglés,Non-foil,6.0,24.88,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,14.72,88.32,-60.96,59.16,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,759800,Psychic Frog,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=759800&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=759800&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,14.72,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,759800,mh3,344,,,,,,759800,Psychic Frog,102.0,14.72,14.72,https://www.cardmarket.com/en/Magic/Products?idProduct=759800&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-sephiroth-fabled-soldier-sephiroth-one-winged-angel-magic-the-gathering-final-fantasy-extr,Magic The Gathering,"Sephiroth, Fabled SOLDIER // Sephiroth, One-Winged Angel",Magic: The Gathering - FINAL FANTASY: Extras,Inglés,Non-foil,2.0,73.42,scrape_blocked,Cardmarket Data Tables + Direct Scraping,scrape,,,,,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge,824353,"Sephiroth, Fabled SOLDIER // Sephiroth, One-Winged Angel",single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=824353&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=824353&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,0.0,False,,resolved,824353,fin,527,,,,,,824353,"Sephiroth, Fabled SOLDIER // Sephiroth, One-Winged Angel",102.0,0.0,0.0,https://www.cardmarket.com/en/Magic/Products?idProduct=824353&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-windswept-heath-onslaught-ingles-nonfoil,Magic The Gathering,Windswept Heath,Onslaught,Inglés,Non-foil,4.0,36.37,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,52.43,209.72,64.24,144.16,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,1959,Windswept Heath,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=1959&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=1959&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,52.43,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,1959,ons,328,,,,,,1959,Windswept Heath,102.0,52.43,52.43,https://www.cardmarket.com/en/Magic/Products?idProduct=1959&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-wasteland-torment-japones-nonfoil,Magic The Gathering,Wasteland,Torment,Japonés,Non-foil,1.0,145.0,unmatched,Cardmarket Data Tables,,,,,,0,edicion_no_confirmada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9075,Wasteland,86.0,45.03,45.03,https://www.cardmarket.com/en/Magic/Products/Search?searchString=Wasteland,17565,Wasteland,86.0,0.0,0.0,https://www.cardmarket.com/en/Magic/Products/Search?searchString=Wasteland,242571,Wasteland,86.0,0.0,0.0,https://www.cardmarket.com/en/Magic/Products/Search?searchString=Wasteland,249737,Wasteland,86.0,17.12,17.12,https://www.cardmarket.com/en/Magic/Products/Search?searchString=Wasteland,249789,Wasteland,86.0,15.78,15.78,https://www.cardmarket.com/en/Magic/Products/Search?searchString=Wasteland
collection,stock-magic-the-gathering-sea-gate-restoration-sea-gate-reborn-zendikar-rising-ingles-nonfoil,Magic The Gathering,"Sea Gate Restoration // Sea Gate, Reborn",Zendikar Rising,Inglés,Non-foil,4.0,36.17,scrape_blocked_fallback,Cardmarket Data Tables + Direct Scraping (fallback Data Tables),scrape_fallback,28.73,114.92,-29.76,79.43,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge;fallback_priceguide,495990,"Sea Gate Restoration // Sea Gate, Reborn",single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=495990&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=495990&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,28.73,True,scrape_blocked:HTTP 403: posible bloqueo/challenge,resolved,495990,znr,76,,,,,,495990,"Sea Gate Restoration // Sea Gate, Reborn",102.0,28.73,28.73,https://www.cardmarket.com/en/Magic/Products?idProduct=495990&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
collection,stock-magic-the-gathering-overlord-of-the-balemurk-duskmourn-house-of-horror-extras-ingles-nonfoil,Magic The Gathering,Overlord of the Balemurk,Duskmourn: House of Horror: Extras,Inglés,Non-foil,4.0,35.45,scrape_blocked,Cardmarket Data Tables + Direct Scraping,scrape,,,,,102.0,scrape_blocked:HTTP 403: posible bloqueo/challenge,789094,Overlord of the Balemurk,single,Magic Single,https://www.cardmarket.com/en/Magic/Products?idProduct=789094&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,english,nm,0,0,0,,0,0,0,,https://www.cardmarket.com/en/Magic/Products?idProduct=789094&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,scrape_blocked,scrape_blocked:HTTP 403: posible bloqueo/challenge,0.0,False,,resolved,789094,dsk,401,,,,,,789094,Overlord of the Balemurk,102.0,0.0,0.0,https://www.cardmarket.com/en/Magic/Products?idProduct=789094&referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall,,,,,,,,,,,,,,,,,,,,,,,,
